student_id,interests,core_program,program_match
3548,Cybersecurity;Law;Finance;Architecture;Banking,trades,0.14
3499,Design;Ecology;Film,engineering,0.32
1471,Public Health;Engineering,nursing,0.37
1365,Architecture;Accounting;Renewable Energy,mining,0.2
1371,Public Health;Renewable Energy;Ecology;Banking;Law,construction,0.24
4956,Environmental Science;Banking;Psychology,logistics,0.18
368,Cybersecurity;Law;Education;Computer Science;Film,engineering,0.3
1776,Ecology;Architecture;Nursing;Information Technology;Sustainable Design,engineering,0.41
1548,International Law;Sustainable Design;Accounting;Computer Science;Data Science,logistics,0.22
3951,Engineering;Film;Finance,trades,0.17
2035,Public Health;International Law;Artificial Intelligence;Law,trades,0.12
1025,Film;Banking;Accounting;Data Science;Artificial Intelligence,engineering,0.3
1797,Renewable Energy;International Law;Law;Film;Computer Science,information technology,0.44
3386,Banking;Renewable Energy;Sustainable Design;Psychology,agriculture,0.3
1216,Film;Accounting,health sciences,0.21
1499,Education;Nursing;Cybersecurity;Law,information technology,0.28
1410,Ecology;Film;Public Health;Nursing,nursing,0.39
2013,Data Science;International Law,logistics,0.21
1650,Ecology;Renewable Energy;Artificial Intelligence,mining,0.18
4928,Sustainable Design;Renewable Energy;International Law;Ecology;Accounting,engineering,0.32
3780,Renewable Energy;Computer Science;Artificial Intelligence,engineering,0.38
574,Architecture;International Law,agriculture,0.22
388,Nursing;Cybersecurity;Sustainable Design;International Law;Banking,trades,0.13
1977,Data Science;Design;Film,engineering,0.39
4659,Environmental Science;Ecology;Computer Science,agriculture,0.39
4899,Public Health;Engineering;International Law,engineering,0.53
4901,Education;Business;Renewable Energy;Law;Information Technology,education,0.53
2168,Sustainable Design;Finance;Artificial Intelligence;Design,engineering,0.39
4891,Artificial Intelligence;Public Health;Ecology;Banking,mining,0.19
4522,Film;Cybersecurity;Public Health;Nursing;Business,agriculture,0.22
1496,Sustainable Design;Ecology;Information Technology;Education;Computer Science,logistics,0.23
3527,Psychology;Finance;Marketing;Artificial Intelligence,logistics,0.21
2902,Artificial Intelligence;Law;Engineering,agriculture,0.25
2412,Psychology;Computer Science;Law;Artificial Intelligence,agriculture,0.22
3413,Psychology;Finance;Artificial Intelligence;Nursing;Information Technology,construction,0.21
770,Cybersecurity;Renewable Energy;Finance;Information Technology;Environmental Science,mining,0.23
4711,Law;Banking;Ecology;Public Health,logistics,0.15
3448,Marketing;Finance;Artificial Intelligence;Data Science,engineering,0.36
738,Environmental Science;Computer Science;Psychology;Marketing,mining,0.19
3527,Psychology;Finance;Marketing;Artificial Intelligence,mining,0.16
2367,Renewable Energy;Law,construction,0.25
861,Business;Environmental Science,agriculture,0.41
877,Computer Science;Education;Environmental Science;Accounting,logistics,0.22
1148,Artificial Intelligence;Renewable Energy,engineering,0.27
4498,Nursing;Marketing;Environmental Science;Ecology;Information Technology,logistics,0.25
736,Renewable Energy;Ecology;Business,nursing,0.15
2694,Law;Film;Design;Sustainable Design,engineering,0.34
4170,Data Science;Public Health,trades,0.15
2954,Environmental Science;Marketing,construction,0.28
2116,Marketing;Education,cyber security,0.25
21,Computer Science;International Law;Sustainable Design,construction,0.34
2702,Renewable Energy;Law;Accounting;Computer Science;Design,agriculture,0.25
1419,Renewable Energy;Information Technology;International Law,agriculture,0.33
1532,Renewable Energy;Computer Science,agriculture,0.35
3454,Education;Marketing;Film;Business;Sustainable Design,logistics,0.22
61,Cybersecurity;Film;Information Technology;Environmental Science;Business,cyber security,0.29
4087,Marketing;Design;Cybersecurity;Finance,logistics,0.23
2349,Ecology;Architecture,education,0.28
1236,Architecture;Psychology,mining,0.09
3479,Banking;Law,logistics,0.14
2463,Law;Accounting,agriculture,0.22
816,Renewable Energy;Film;International Law,construction,0.24
152,Artificial Intelligence;Information Technology,nursing,0.17
4388,Law;Renewable Energy;Psychology;Sustainable Design,health sciences,0.38
1059,Cybersecurity;International Law;Artificial Intelligence;Education;Psychology,health sciences,0.4
2948,International Law;Artificial Intelligence,education,0.33
331,Business;Nursing;Renewable Energy;Law,agriculture,0.28
2915,Ecology;Business;Data Science,trades,0.17
3867,Ecology;Engineering;Design;Nursing,health sciences,0.42
2360,Cybersecurity;Public Health;Sustainable Design;Education,mining,0.15
1040,Public Health;Sustainable Design,trades,0.11
2574,Computer Science;Business;Sustainable Design,nursing,0.23
3803,Ecology;Sustainable Design;Finance;Cybersecurity;Artificial Intelligence,construction,0.23
1471,Public Health;Engineering,health sciences,0.63
2398,Education;Public Health;Renewable Energy;Marketing,engineering,0.31
1306,Data Science;Cybersecurity,nursing,0.16
2253,Accounting;Data Science;Law;Education;Artificial Intelligence,trades,0.16
3696,Artificial Intelligence;Film;Data Science;Accounting,education,0.29
1135,Information Technology;Banking;Film,trades,0.19
1862,Education;Data Science;Information Technology,agriculture,0.4
1482,Renewable Energy;Public Health;Film;Artificial Intelligence,mining,0.16
2390,Business;Law;Film,engineering,0.26
2531,International Law;Architecture;Education;Information Technology;Psychology,information technology,0.5
4926,Information Technology;Artificial Intelligence;Business;Banking;Engineering,nursing,0.2
3891,International Law;Environmental Science;Cybersecurity,nursing,0.19
3478,Architecture;Nursing;Ecology;Cybersecurity;Accounting,engineering,0.3
2842,Information Technology;Cybersecurity;Environmental Science;Public Health,nursing,0.23
3741,Education;International Law;Banking;Renewable Energy,engineering,0.31
2099,Banking;Engineering;Public Health,trades,0.2
3932,International Law;Film;Cybersecurity;Business,engineering,0.24
1655,Ecology;Environmental Science;Film,cyber security,0.18
3941,Computer Science;Design,nursing,0.23
2060,Engineering;Ecology;Nursing;Design;Environmental Science,mining,0.18
1277,Engineering;Business;Accounting;Renewable Energy;Psychology,agriculture,0.28
4641,Engineering;Psychology;Business;Design,health sciences,0.41
1231,International Law;Architecture;Design;Marketing;Nursing,cyber security,0.21
3635,Design;Architecture,logistics,0.16
3566,Nursing;Environmental Science,cyber security,0.23
2833,Marketing;Banking,logistics,0.29
1430,Psychology;International Law;Engineering;Business,mining,0.25
1061,Business;Renewable Energy;Law,education,0.4
1099,Law;Banking;Design;Environmental Science,construction,0.33
2644,Law;Accounting,construction,0.2
35,Accounting;Education,trades,0.22
253,Psychology;Sustainable Design;Film;Information Technology;International Law,agriculture,0.23
3573,Finance;Ecology;Data Science,construction,0.26
43,Computer Science;Psychology;Law;Information Technology;Cybersecurity,nursing,0.23
1721,Artificial Intelligence;Finance;Nursing;Computer Science;Design,information technology,0.44
843,Accounting;Finance;Sustainable Design,cyber security,0.21
880,Architecture;International Law;Renewable Energy,health sciences,0.34
2354,Renewable Energy;Architecture;Accounting;Finance;Law,agriculture,0.3
1474,Business;Engineering,nursing,0.26
1397,Business;Finance;Engineering;Sustainable Design;Banking,nursing,0.19
1637,Public Health;Business,information technology,0.51
2254,Education;Environmental Science,cyber security,0.3
634,Sustainable Design;Engineering;Data Science,logistics,0.3
3857,Engineering;Finance;Film;Education;Cybersecurity,health sciences,0.37
1149,Architecture;Banking;Cybersecurity,trades,0.11
517,Business;Nursing;Renewable Energy;International Law,trades,0.18
3202,Marketing;International Law;Psychology,cyber security,0.23
296,Business;Computer Science;Engineering,nursing,0.27
25,Public Health;Marketing;Cybersecurity;Nursing;Education,cyber security,0.28
3003,Law;Education;Artificial Intelligence,information technology,0.44
3836,Architecture;Psychology;Environmental Science;Marketing,agriculture,0.27
4485,Environmental Science;Architecture,engineering,0.52
2425,Accounting;Marketing;Banking,mining,0.25
772,Public Health;Architecture;Nursing,nursing,0.54
3486,Psychology;Data Science;Renewable Energy;Design,mining,0.18
3363,Film;Design;Finance;Artificial Intelligence,education,0.29
4491,Data Science;Ecology;Finance;Environmental Science;Design,trades,0.13
4038,Artificial Intelligence;Law;Banking;Design;Public Health,cyber security,0.31
1289,Ecology;Law,education,0.36
3240,Law;Education;Cybersecurity,cyber security,0.32
4019,Business;Design;Public Health;International Law,nursing,0.24
2179,Law;Public Health;Accounting;Architecture;Renewable Energy,trades,0.14
4887,Architecture;Engineering,information technology,0.42
1529,Architecture;Cybersecurity;Data Science;Public Health;Film,nursing,0.19
1186,Design;Data Science;Cybersecurity,construction,0.27
2245,Marketing;Finance,logistics,0.29
1826,Marketing;Engineering;Data Science;Design;Nursing,nursing,0.37
3485,Engineering;Business,mining,0.35
3011,Environmental Science;International Law;Business;Banking;Engineering,logistics,0.28
2499,Film;Architecture,trades,0.03
3101,Marketing;Artificial Intelligence;Architecture,trades,0.12
580,Sustainable Design;Public Health,cyber security,0.31
633,Artificial Intelligence;Architecture,engineering,0.37
1205,Engineering;Sustainable Design;Information Technology;Architecture,construction,0.41
4422,Architecture;Film;Psychology;International Law;Renewable Energy,agriculture,0.21
84,Marketing;Psychology;Finance;Business;International Law,education,0.4
1083,Nursing;Marketing,agriculture,0.22
4097,Finance;Ecology;Psychology;Artificial Intelligence,trades,0.1
2513,Ecology;Banking;Law;Information Technology,engineering,0.33
1917,Architecture;Accounting;Education;Marketing;Banking,agriculture,0.29
851,Renewable Energy;Public Health,cyber security,0.31
595,Law;Marketing,engineering,0.3
915,Design;Education;Information Technology,nursing,0.25
1762,Business;International Law;Data Science;Law;Design,construction,0.34
150,Marketing;Film;Public Health;Law,nursing,0.21
4789,Data Science;Banking,engineering,0.4
3601,Environmental Science;Data Science;Cybersecurity;Education,logistics,0.21
3588,Information Technology;Finance,mining,0.28
3491,Sustainable Design;Banking;Business;Cybersecurity;Ecology,logistics,0.22
2650,Accounting;Public Health;Computer Science;Finance;Nursing,mining,0.17
2657,Film;Ecology;Accounting;Public Health,logistics,0.14
477,Business;Finance;Nursing;Data Science,health sciences,0.47
4895,Film;Renewable Energy,education,0.27
4339,Artificial Intelligence;International Law;Sustainable Design;Marketing;Film,logistics,0.2
2076,Engineering;Film,agriculture,0.19
3543,Information Technology;Ecology,education,0.37
3072,Sustainable Design;Environmental Science;Education,construction,0.38
2777,Architecture;Engineering;Data Science;Nursing,nursing,0.45
4747,Education;Cybersecurity;Architecture;Environmental Science;Law,engineering,0.36
894,Data Science;Sustainable Design;Engineering;Education;Renewable Energy,information technology,0.53
2994,Marketing;Public Health,nursing,0.28
127,Sustainable Design;Film,engineering,0.29
4490,Finance;Business;Accounting;Architecture,nursing,0.19
4142,Psychology;Cybersecurity;Engineering;Film;Renewable Energy,health sciences,0.32
4266,Architecture;Nursing;Education;Artificial Intelligence,mining,0.1
3904,Renewable Energy;Accounting;Marketing;Design,trades,0.21
2196,Nursing;Film,agriculture,0.13
4168,Architecture;Information Technology;Film;Ecology,health sciences,0.35
326,Cybersecurity;Accounting;Public Health;Film,health sciences,0.31
4852,Finance;Public Health,engineering,0.29
1713,Banking;Ecology;Film,logistics,0.14
4805,Psychology;Sustainable Design;Design;Computer Science,information technology,0.47
4218,Environmental Science;International Law;Banking;Ecology;Renewable Energy,health sciences,0.43
540,Architecture;Cybersecurity;International Law;Film;Information Technology,trades,0.1
456,Public Health;Ecology;Marketing;Finance;Business,mining,0.23
1862,Education;Data Science;Information Technology,information technology,0.74
2924,Banking;Engineering,mining,0.33
2221,Marketing;Architecture;Banking;Nursing,education,0.32
2578,Artificial Intelligence;Information Technology;Business;Psychology,trades,0.17
3354,Public Health;Banking;Cybersecurity,logistics,0.19
834,International Law;Law;Environmental Science;Business;Accounting,engineering,0.37
2398,Education;Public Health;Renewable Energy;Marketing,logistics,0.22
4165,Information Technology;Law;Computer Science,engineering,0.46
4178,Data Science;Public Health,agriculture,0.38
40,Renewable Energy;Finance,nursing,0.12
2086,Banking;Cybersecurity;Law;Environmental Science;Psychology,logistics,0.14
2647,Finance;Artificial Intelligence;Film;Sustainable Design;Nursing,health sciences,0.35
